lq_month1_emplvl,oty_month1_emplvl_pct_chg,lq_month2_emplvl,oty_month2_emplvl_pct_chg,lq_month3_emplvl,oty_month3_emplvl_pct_chg,lq_qtrly_contributions,oty_qtrly_contributions_pct_chg,lq_avg_wkly_wage,lq_total_qtrly_wages
1.3,0.7,1.3,4.1,1.3,2.0,0.41,106.7,1.05,1.36
1.4,0.8,1.39,1.1,1.32,1.1,0.25,117.3,1.13,1.54
1.33,1.5,1.34,2.8,1.35,3.9,0.28,22.0,1.12,1.5
0.85,-3.7,0.85,-2.3,0.86,-0.8,0.72,52.4,0.96,0.82
0.85,8.2,0.85,4.5,0.86,3.2,0.86,80.3,1.01,0.86
0.85,2.8,0.85,4.2,0.85,3.3,0.8,75.9,0.99,0.84
0.85,4.2,0.84,3.7,0.85,4.3,0.83,85.1,1.0,0.85
0.59,-9.1,0.57,-4.9,0.55,-7.5,0.0,0.0,1.0,0.57
0.64,2.3,0.62,0.0,0.63,2.4,0.0,0.0,0.76,0.48
0.6,-14.9,0.65,-35.4,0.6,-38.1,0.0,0.0,0.85,0.53
0.68,-21.8,0.62,2.6,0.67,-2.3,0.0,0.0,0.83,0.55
0.43,7.0,0.41,2.3,0.42,-2.2,0.0,0.0,1.04,0.43
0.43,4.4,0.45,6.8,0.45,9.3,0.0,0.0,1.04,0.46
0.46,2.2,0.48,4.3,0.46,4.4,0.0,0.0,0.96,0.44
0.53,17.8,0.52,15.6,0.54,17.8,0.0,0.0,1.21,0.64
1.58,-6.8,1.66,-2.7,1.66,-3.2,1.11,91.3,1.15,1.87
1.68,5.7,1.73,9.9,1.78,9.2,0.89,112.1,0.88,1.52
1.99,6.5,1.97,7.3,1.81,3.1,1.2,143.5,1.02,1.97
1.78,-0.7,1.79,-0.5,1.79,-1.6,1.13,103.4,1.08,1.93
0.67,-0.1,0.65,-5.7,0.67,-5.6,0.63,17.3,0.94,0.63
0.68,12.2,0.68,0.2,0.68,-0.6,0.78,35.7,0.99,0.67
0.67,-0.2,0.67,0.5,0.68,0.1,0.82,2.0,0.97,0.66
0.69,-4.3,0.69,-3.8,0.68,-1.6,0.79,-5.1,0.94,0.65
0.37,1.9,0.36,-0.5,0.37,-0.9,0.0,0.0,1.05,0.38
0.37,-1.4,0.36,0.0,0.36,4.1,0.0,0.0,0.96,0.35
0.35,0.0,0.35,-17.4,0.34,-20.1,0.0,0.0,1.0,0.35
0.35,-11.2,0.34,-7.2,0.32,-9.2,0.0,0.0,1.06,0.36
0.61,-15.3,0.72,-10.7,0.75,-5.8,0.0,0.0,1.12,0.77
0.77,-0.9,0.74,-3.2,0.66,5.0,0.0,0.0,0.99,0.72
0.67,5.4,0.66,4.5,0.76,0.7,0.0,0.0,0.94,0.65
0.77,1.3,0.77,2.3,0.74,2.7,0.0,0.0,1.02,0.77
1.18,-3.8,1.15,-6.2,1.17,-5.2,1.36,80.7,1.14,1.33
1.2,0.5,1.22,13.2,1.28,11.7,1.61,136.8,0.98,1.21
1.3,-0.8,1.25,-0.3,1.18,-0.2,1.11,93.4,1.05,1.3
1.19,1.4,1.18,0.2,1.18,1.3,0.92,142.5,1.05,1.25
0.84,-1.8,0.84,-2.4,0.83,-1.7,0.78,57.1,0.93,0.77
0.83,10.1,0.83,5.7,0.83,3.1,1.0,70.0,0.96,0.8
0.83,3.8,0.83,3.3,0.83,2.3,0.91,63.1,0.95,0.79
0.83,3.6,0.83,3.5,0.82,4.1,0.87,71.3,0.95,0.78
8.33,0.3,8.36,0.9,8.47,1.1,0.0,0.0,0.97,8.1
8.5,0.9,8.52,0.5,8.46,0.6,0.0,0.0,0.81,6.9
8.33,-0.5,8.41,-2.0,8.4,-1.3,0.0,0.0,0.99,8.29
8.57,-0.9,8.6,-0.7,8.56,-2.3,0.0,0.0,0.9,7.74
0.31,3.6,0.32,-0.6,0.32,-2.2,0.0,0.0,0.8,0.26
0.32,0.6,0.32,-0.6,0.31,-2.9,0.0,0.0,0.87,0.28
0.31,-0.6,0.32,1.2,0.32,-8.6,0.0,0.0,0.73,0.23
0.31,-12.6,0.32,-9.7,0.31,-11.9,0.0,0.0,0.9,0.28
1.12,-2.7,1.12,-2.4,1.12,-3.5,1.1,92.5,0.84,0.94
1.12,-2.4,1.12,3.5,1.15,2.8,0.93,61.8,0.79,0.89
1.26,1.0,1.23,0.2,1.14,0.6,0.72,90.2,0.79,0.95
1.14,-0.5,1.15,0.1,1.16,1.2,0.71,37.6,0.82,0.94
0.63,-0.7,0.63,0.2,0.62,-0.7,0.81,35.1,0.84,0.53
0.63,5.5,0.63,6.2,0.63,4.6,1.13,76.4,0.87,0.55
0.64,6.7,0.63,4.1,0.64,6.0,1.1,96.3,0.81,0.51
0.64,5.6,0.64,4.3,0.64,3.6,1.07,95.7,0.84,0.54
0.77,0.0,0.77,-1.1,0.79,-1.1,0.0,0.0,1.19,0.92
0.76,-2.3,0.77,-0.6,0.77,2.4,0.0,0.0,1.2,0.92
0.77,3.0,0.76,-14.9,0.77,-15.8,0.0,0.0,1.17,0.9
0.79,-10.0,0.8,1.7,0.83,1.1,0.0,0.0,1.2,0.97
1.5,-9.1,1.6,-11.7,1.59,-7.7,0.0,0.0,1.05,1.65
1.55,-0.9,1.45,-13.2,1.46,-7.9,0.0,0.0,1.05,1.56
1.45,-8.0,1.54,-13.5,1.53,-12.7,0.0,0.0,0.93,1.41
1.53,-14.9,1.52,-14.4,1.53,-9.0,0.0,0.0,1.05,1.6
1.38,-6.3,1.38,-5.0,1.4,-4.4,1.64,15.1,1.08,1.5
1.4,-5.0,1.43,-1.2,1.52,2.2,0.96,30.9,0.97,1.41
1.68,1.2,1.58,-0.3,1.47,3.5,0.35,54.2,1.02,1.6
1.47,2.4,1.48,5.6,1.51,6.7,0.46,-6.4,1.0,1.49
0.73,-7.3,0.73,-7.0,0.72,-8.5,0.65,32.1,0.81,0.59
0.72,4.2,0.73,0.5,0.72,-1.1,0.7,54.2,0.88,0.64
0.7,-1.6,0.71,-0.3,0.73,-0.8,0.74,56.6,0.86,0.62
0.73,1.4,0.73,2.7,0.73,0.5,0.7,74.7,0.85,0.62
0.37,1.2,0.36,-3.6,0.36,-5.3,0.0,0.0,1.07,0.39
0.37,-1.2,0.38,0.0,0.41,6.0,0.0,0.0,0.98,0.38
0.38,0.6,0.38,-26.1,0.37,-25.1,0.0,0.0,0.91,0.34
0.39,-9.8,0.38,0.6,0.39,-0.6,0.0,0.0,0.95,0.37
0.79,2.1,0.77,0.7,0.78,-0.7,0.0,0.0,0.91,0.71
0.76,-2.8,0.75,-5.3,0.74,-4.0,0.0,0.0,0.92,0.69
0.72,-2.8,0.74,-2.6,0.79,-2.7,0.0,0.0,0.83,0.63
0.81,1.1,0.79,-0.2,0.8,0.4,0.0,0.0,0.92,0.73
1.26,-1.6,1.23,-3.2,1.22,-2.6,3.9,81.1,1.23,1.52
1.25,0.1,1.26,3.4,1.3,5.4,1.57,122.7,1.06,1.34
1.41,0.2,1.3,2.1,1.31,3.1,1.45,84.0,1.23,1.64
1.3,3.3,1.27,1.6,1.27,1.7,1.19,56.7,0.93,1.19
0.74,-0.6,0.74,0.5,0.74,1.3,0.71,65.9,0.83,0.61
0.74,14.9,0.74,10.2,0.74,8.0,0.9,87.7,0.84,0.62
0.74,10.0,0.74,6.9,0.73,5.6,0.94,92.1,0.86,0.63
0.73,2.1,0.73,2.0,0.74,3.0,0.91,60.8,0.9,0.66
0.44,-0.6,0.44,7.4,0.44,6.1,0.0,0.0,1.12,0.49
0.44,4.8,0.44,0.0,0.41,-1.2,0.0,0.0,1.01,0.44
0.43,-0.6,0.42,-23.7,0.41,-24.8,0.0,0.0,0.95,0.4
0.43,-21.1,0.44,1.2,0.46,5.9,0.0,0.0,1.02,0.46
1.56,-2.0,1.51,-0.8,1.5,-2.8,0.0,0.0,1.3,1.97
1.52,-2.5,1.52,-4.4,1.53,2.4,0.0,0.0,1.35,2.06
1.54,0.5,1.54,0.1,1.49,-6.9,0.0,0.0,1.25,1.91
1.5,-6.4,1.48,-5.9,1.47,-7.4,0.0,0.0,1.5,2.23
1.68,-6.7,1.7,-3.8,1.68,-5.0,8.56,14.6,1.25,2.1
1.68,-5.5,1.66,-0.9,1.66,1.1,6.13,34.4,1.12,1.86
1.8,-6.8,1.78,-6.9,1.65,-8.3,3.91,297.9,1.17,2.03
1.65,-5.3,1.64,-2.9,1.64,-2.5,5.27,162.7,1.2,1.97
0.87,-1.1,0.86,-0.5,0.87,-0.8,0.88,54.6,0.84,0.73
0.87,16.6,0.87,11.3,0.88,7.7,1.08,84.6,0.86,0.75
0.88,7.6,0.88,5.1,0.89,5.6,1.08,75.6,0.85,0.75
0.88,6.3,0.88,4.5,0.88,6.5,0.99,74.5,0.84,0.74
0.25,7.0,0.22,-8.6,0.21,-11.9,0.0,0.0,1.09,0.25
0.22,-14.5,0.25,5.3,0.24,5.5,0.0,0.0,1.01,0.24
0.25,-4.8,0.24,-37.0,0.24,-42.4,0.0,0.0,0.94,0.23
0.23,-25.7,0.24,7.5,0.26,3.3,0.0,0.0,0.89,0.22
1.23,-6.2,1.25,-8.0,1.25,-6.9,0.0,0.0,1.01,1.25
1.26,-5.9,1.25,-5.2,1.22,-14.3,0.0,0.0,1.12,1.4
1.23,-4.1,1.24,-3.6,1.26,-2.5,0.0,0.0,1.08,1.34
1.18,-8.8,1.21,-8.7,1.23,-8.1,0.0,0.0,1.16,1.4
2.67,-7.2,2.68,-6.4,2.66,-6.7,29.17,70.9,1.28,3.41
2.67,-2.3,2.66,0.7,2.73,-1.4,14.63,84.2,1.15,3.08
3.03,-0.7,2.96,-0.6,2.71,-1.5,12.14,345.6,1.19,3.43
0.69,-2.7,0.69,-3.6,0.69,-3.2,0.66,43.3,0.85,0.59
0.69,7.5,0.7,4.1,0.7,2.5,0.93,78.6,0.86,0.6
0.7,5.4,0.7,5.2,0.7,4.4,0.96,96.0,0.85,0.59
0.71,6.6,0.71,6.2,0.71,6.8,0.88,86.8,0.77,0.54
0.45,-3.7,0.46,-0.3,0.46,-5.8,0.0,0.0,1.44,0.66
0.46,-2.0,0.45,-9.6,0.45,-10.0,0.0,0.0,1.37,0.62
0.44,-9.9,0.45,-16.6,0.46,-19.6,0.0,0.0,1.3,0.58
0.45,-17.1,0.47,0.3,0.47,-1.4,0.0,0.0,1.38,0.64
0.68,-3.7,0.73,-5.7,0.74,-5.2,0.0,0.0,1.07,0.77
0.75,-4.6,0.76,-3.4,0.72,-8.3,0.0,0.0,1.06,0.79
0.73,-7.6,0.73,-8.7,0.77,-1.1,0.0,0.0,1.0,0.75
0.78,1.1,0.77,-0.4,0.76,-2.0,0.0,0.0,1.13,0.87
1.27,-5.7,1.27,-5.9,1.28,-5.6,2.49,-0.7,1.23,1.56
1.31,1.0,1.31,9.5,1.36,8.5,1.4,23.6,1.06,1.41
1.47,3.3,1.37,1.1,1.29,1.4,1.16,76.5,1.15,1.57
1.34,4.1,1.34,3.0,1.36,2.5,1.62,62.4,1.17,1.58
0.97,-7.2,0.96,-7.4,0.96,-7.0,0.93,43.1,0.97,0.94
0.96,9.1,0.96,4.9,0.96,0.5,1.07,86.5,1.01,0.97
0.95,0.5,0.96,-0.5,0.96,-1.0,1.07,61.5,0.99,0.95
0.96,-1.4,0.95,-2.1,0.95,-2.1,1.02,50.6,0.97,0.92
0.44,-12.5,0.46,0.0,0.47,2.8,0.0,0.0,1.05,0.48
0.45,0.0,0.47,2.8,0.5,11.1,0.0,0.0,0.97,0.46
0.48,-7.1,0.47,-24.5,0.49,-23.5,0.0,0.0,0.91,0.44
0.5,-17.4,0.47,0.0,0.57,10.0,0.0,0.0,1.01,0.52
1.72,-10.5,1.81,-4.5,1.82,-0.9,0.0,0.0,1.05,1.87
1.97,-2.7,1.88,-4.1,1.67,-0.5,0.0,0.0,0.98,1.8
1.63,-17.1,1.85,-7.4,1.84,-3.8,0.0,0.0,0.99,1.76
1.96,4.4,2.03,5.6,1.87,1.8,0.0,0.0,1.0,1.95
2.32,-2.3,2.26,-3.7,2.28,-2.4,1.16,101.4,1.22,2.78
2.32,2.6,2.29,9.2,2.47,10.7,0.55,70.6,1.18,2.79
2.64,3.5,2.56,3.2,2.32,3.0,0.11,-4.8,1.15,2.89
2.37,2.1,2.39,0.9,2.34,2.2,0.12,-27.1,1.2,2.84
0.55,-5.1,0.54,-4.7,0.55,-3.4,0.51,48.1,0.87,0.48
0.55,1.3,0.56,0.7,0.55,1.3,0.68,58.9,0.83,0.46
0.52,-3.5,0.54,-0.9,0.55,0.7,0.37,59.0,0.84,0.45
0.55,3.1,0.55,1.4,0.54,1.9,0.56,69.0,0.86,0.47
0.42,2.2,0.42,1.1,0.42,1.1,0.0,0.0,1.2,0.5
0.43,3.4,0.42,0.0,0.43,2.3,0.0,0.0,1.11,0.48
0.43,-5.3,0.41,-16.5,0.4,-22.0,0.0,0.0,1.05,0.43
0.43,-12.7,0.41,-3.4,0.41,-2.3,0.0,0.0,1.1,0.46
0.98,-6.7,1.0,-5.5,1.01,-5.7,0.0,0.0,1.02,1.01
0.99,-2.6,1.06,1.4,1.05,-1.2,0.0,0.0,1.01,1.04
1.03,-3.2,1.04,-2.6,1.04,-1.7,0.0,0.0,0.92,0.96
1.06,-3.9,1.05,-3.9,1.06,-3.1,0.0,0.0,1.05,1.1
1.4,-1.0,1.43,0.3,1.45,0.1,3.81,36.9,1.31,1.87
1.47,8.6,1.49,12.9,1.53,10.7,2.38,69.5,1.08,1.62
1.72,10.4,1.68,9.9,1.51,3.4,1.97,16.0,1.19,1.94
1.53,3.9,1.52,3.2,1.53,4.0,1.69,140.5,1.16,1.77
0.49,-2.3,0.49,-3.7,0.49,-3.2,0.41,59.1,0.82,0.4
0.49,5.5,0.49,0.5,0.48,-1.3,0.61,52.3,0.83,0.4
0.47,-1.3,0.47,-1.6,0.48,0.1,0.46,52.8,0.83,0.39
0.49,2.3,0.48,0.9,0.48,1.1,0.48,63.3,0.78,0.38
0.57,7.4,0.55,0.0,0.58,-4.9,0.0,0.0,1.07,0.61
0.57,-1.7,0.55,-8.3,0.57,3.6,0.0,0.0,1.04,0.59
0.61,5.1,0.59,-14.3,0.56,-17.4,0.0,0.0,0.93,0.55
0.59,-13.2,0.59,0.0,0.6,0.0,0.0,0.0,0.96,0.57
0.52,-3.5,0.51,-3.5,0.52,1.2,0.0,0.0,1.04,0.54
0.53,2.4,0.54,2.4,0.56,3.6,0.0,0.0,1.07,0.58
0.55,4.9,0.55,2.4,0.52,0.0,0.0,0.0,0.96,0.52
0.52,-3.5,0.52,1.2,0.53,0.0,0.0,0.0,1.2,0.63
2.59,-3.5,2.56,-3.4,2.57,-3.2,19.82,62.7,1.22,3.15
2.59,-0.1,2.58,0.0,2.67,0.0,17.61,57.5,1.06,2.77
2.95,-0.6,2.86,-0.9,2.6,0.6,13.58,100.1,1.15,3.22
2.57,-5.2,2.59,0.5,2.6,-3.7,11.89,55.6,1.17,3.03
0.68,-2.7,0.68,-2.7,0.68,-5.6,0.64,45.4,0.97,0.66
0.69,3.6,0.69,-0.1,0.69,-1.4,0.84,56.9,0.97,0.67
0.69,2.6,0.69,4.1,0.7,4.2,0.85,62.5,0.96,0.67
0.7,4.7,0.69,6.3,0.69,4.7,0.76,99.4,0.95,0.66
0.63,-14.8,0.64,-11.5,0.64,-28.1,0.0,0.0,1.08,0.69
0.61,-36.1,0.62,-25.8,0.61,-4.2,0.0,0.0,1.0,0.61
0.66,-28.1,0.72,-33.3,0.86,-23.7,0.0,0.0,0.89,0.67
0.67,-34.3,0.72,-20.0,0.87,7.4,0.0,0.0,0.98,0.74
0.9,-1.9,0.9,-1.9,0.92,1.9,0.0,0.0,0.92,0.84
0.87,0.0,0.86,-1.9,0.87,-3.8,0.0,0.0,0.91,0.79
0.93,-7.4,1.0,-5.5,0.98,-3.7,0.0,0.0,0.74,0.72
0.92,-7.4,0.91,-11.1,0.93,-7.5,0.0,0.0,0.91,0.84
2.64,-4.5,2.71,-2.1,2.71,-3.1,23.06,154.5,1.25,3.36
2.63,3.7,2.65,10.0,2.72,12.6,7.73,113.1,1.04,2.78
2.6,-13.8,2.66,-11.6,2.44,-9.9,3.39,-26.9,1.2,3.06
2.28,-10.0,2.33,-14.7,2.36,-16.0,1.66,-86.3,1.23,2.87
0.52,-1.9,0.52,-4.0,0.52,-5.2,0.68,58.8,0.84,0.44
0.58,37.2,0.58,23.3,0.56,17.9,1.16,639.5,0.95,0.54
0.57,9.1,0.55,0.8,0.57,1.3,1.04,104.1,0.83,0.47
0.6,11.7,0.59,7.0,0.59,6.3,1.01,147.6,0.83,0.49
0.81,-18.0,0.79,-13.0,0.8,-18.4,0.0,0.0,1.03,0.83
0.78,-18.8,0.84,-10.6,0.84,-4.5,0.0,0.0,0.98,0.8
0.83,-8.9,0.91,-27.4,0.85,-25.0,0.0,0.0,0.93,0.8
0.9,-15.4,0.78,0.0,0.79,-9.3,0.0,0.0,1.02,0.84
1.12,4.7,1.08,2.3,1.1,4.8,0.0,0.0,0.97,1.07
1.13,5.9,1.11,2.3,1.13,6.0,0.0,0.0,1.02,1.14
1.16,7.2,1.14,4.8,1.06,-1.2,0.0,0.0,0.87,0.97
1.02,-9.2,1.0,-9.2,1.0,-14.3,0.0,0.0,1.11,1.12
2.82,-5.5,2.84,-4.0,2.73,-9.8,15.06,97.6,1.09,3.05
2.83,-3.4,2.83,7.3,2.88,3.5,15.81,99.8,0.98,2.78
3.16,1.7,3.15,4.5,2.93,4.6,20.86,226.3,1.1,3.4
2.93,3.1,2.9,3.8,2.94,2.9,14.98,123.7,1.02,2.98
0.53,-6.4,0.53,-3.4,0.55,-1.7,0.64,39.9,0.74,0.4
0.54,9.7,0.54,5.0,0.54,7.3,0.81,73.2,0.78,0.42
0.54,5.5,0.53,3.5,0.53,2.7,0.8,59.6,0.79,0.42
0.53,4.3,0.54,8.6,0.53,7.7,0.74,80.1,0.84,0.45
0.56,-18.4,0.56,-11.1,0.56,-4.8,0.0,0.0,0.87,0.49
0.61,4.9,0.58,10.8,0.58,0.0,0.0,0.0,0.85,0.51
0.6,10.3,0.6,-39.4,0.62,-34.3,0.0,0.0,0.58,0.35
0.59,-19.6,0.56,-4.9,0.61,-4.4,0.0,0.0,0.69,0.4
0.56,-6.0,0.55,-4.5,0.6,0.0,0.0,0.0,1.0,0.57
0.62,7.8,0.61,1.5,0.6,-2.9,0.0,0.0,1.0,0.61
0.6,0.0,0.6,0.0,0.59,-1.5,0.0,0.0,0.69,0.41
0.6,-2.9,0.61,-1.5,0.61,0.0,0.0,0.0,0.89,0.54
1.71,-2.2,1.7,-0.8,1.71,-0.7,6.17,50.4,1.11,1.89
1.73,11.4,1.7,0.3,1.73,0.0,5.62,114.8,0.98,1.69
1.87,-2.6,1.83,-0.3,1.69,-1.7,3.8,3.3,0.81,1.44
1.71,-1.3,1.71,-1.8,1.73,-0.3,2.95,-5.0,0.85,1.45
0.76,-0.1,0.77,0.7,0.77,0.6,0.83,55.5,0.89,0.69
0.76,2.7,0.77,3.4,0.77,3.3,0.99,57.9,0.93,0.71
0.77,7.0,0.77,4.5,0.78,3.2,0.99,64.9,1.13,0.87
0.77,2.0,0.76,0.4,0.76,2.0,0.97,37.5,0.99,0.76
0.33,3.6,0.34,7.3,0.34,3.2,0.0,0.0,1.09,0.36
0.34,5.6,0.33,0.3,0.34,-0.9,0.0,0.0,1.02,0.34
0.33,-0.3,0.33,-12.7,0.32,-17.1,0.0,0.0,1.01,0.33
0.33,-14.4,0.33,-6.1,0.33,-6.0,0.0,0.0,1.03,0.34
0.57,-12.5,0.59,-7.7,0.6,-6.8,0.0,0.0,0.98,0.57
0.6,-5.6,0.59,-5.6,0.61,-2.3,0.0,0.0,0.98,0.59
0.61,-0.4,0.61,-1.2,0.61,-4.6,0.0,0.0,0.94,0.57
0.66,5.3,0.65,6.7,0.62,-2.2,0.0,0.0,0.98,0.63
1.51,-2.1,1.51,-2.9,1.51,-2.9,1.61,70.0,1.39,2.09
1.52,-0.9,1.52,2.4,1.56,0.7,1.2,103.6,1.25,1.91
1.76,0.2,1.73,3.2,1.57,2.7,0.91,78.2,1.22,2.05
1.52,-0.9,1.5,-0.8,1.5,-0.5,1.21,165.7,1.32,2.0
1.0,-2.4,1.0,-1.8,1.0,-0.3,1.05,57.6,0.97,0.96
1.0,13.9,1.0,9.5,1.0,5.6,1.18,99.0,0.98,0.98
0.98,4.8,0.98,3.8,0.99,3.7,1.1,72.8,0.98,0.97
0.99,2.3,1.0,2.5,1.0,2.6,1.06,59.2,0.97,0.96
0.43,-5.9,0.42,-3.1,0.43,1.6,0.0,0.0,1.43,0.61
0.44,-0.8,0.45,2.3,0.45,3.9,0.0,0.0,1.15,0.51
0.45,3.9,0.44,-15.0,0.45,-13.1,0.0,0.0,1.25,0.56
0.46,-1.5,0.43,0.0,0.44,-0.8,0.0,0.0,1.39,0.62
0.4,-3.1,0.39,-3.1,0.39,-4.1,0.48,20.2,1.0,0.39
0.39,-3.6,0.39,-5.7,0.39,-5.7,0.0,0.0,1.06,0.41
0.4,-4.2,0.4,-4.2,0.4,-4.6,0.0,-100.0,0.96,0.38
0.4,-5.2,0.39,-5.7,0.39,-4.7,0.0,0.0,1.22,0.48
1.87,-2.8,1.86,-2.5,1.88,-3.3,2.71,92.9,1.17,2.18
1.88,1.1,1.89,8.6,1.94,9.3,2.02,90.7,1.04,1.97
2.07,2.6,1.96,1.3,1.89,2.3,1.21,150.4,1.14,2.25
1.9,0.5,1.87,0.1,1.87,0.3,35.32,4342.7,1.09,2.05
0.59,-5.6,0.59,-5.0,0.59,-5.9,0.42,41.8,0.85,0.5
0.59,12.6,0.59,4.2,0.59,2.6,0.62,55.6,0.87,0.52
0.6,2.5,0.6,3.0,0.6,1.0,0.64,46.0,0.85,0.51
0.6,2.0,0.61,5.4,0.61,8.7,0.49,72.4,0.86,0.52
1.18,0.0,1.2,1.0,1.22,1.8,0.0,0.0,0.96,1.15
1.21,1.8,1.2,1.0,1.2,1.5,0.0,0.0,0.96,1.16
1.19,0.0,1.2,-4.8,1.23,-3.3,0.0,0.0,0.94,1.14
1.22,-2.5,1.25,1.4,1.24,0.4,0.0,0.0,0.92,1.14
2.25,0.4,2.24,0.7,2.25,0.6,0.0,0.0,0.97,2.17
2.28,3.7,2.29,3.6,2.32,3.4,0.0,0.0,1.01,2.31
2.34,3.9,2.35,4.1,2.34,4.2,0.0,0.0,0.92,2.15
2.33,2.6,2.33,1.7,2.33,1.5,0.0,0.0,0.98,2.28
0.78,-4.3,0.77,-4.5,0.77,-5.4,0.35,49.8,1.01,0.78
0.77,-3.4,0.77,-0.2,0.79,0.5,0.36,87.9,1.0,0.78
0.87,-0.4,0.85,-0.2,0.79,0.0,0.22,229.0,1.06,0.88
0.77,-1.1,0.77,-0.9,0.78,-0.5,0.23,126.8,1.03,0.79
1.02,-2.8,1.01,-3.0,1.01,-2.6,1.11,44.4,0.99,1.0
1.02,13.4,1.02,9.6,1.01,7.6,1.2,99.6,0.98,1.0
1.0,7.1,1.01,5.5,1.01,4.6,1.15,78.2,0.99,0.99
1.01,5.0,1.01,4.7,1.01,4.6,1.13,82.3,0.99,1.0
0.55,8.8,0.52,6.1,0.52,6.1,0.0,0.0,0.78,0.42
0.52,2.9,0.55,12.5,0.53,2.9,0.0,0.0,0.76,0.4
0.54,0.0,0.51,-32.7,0.53,-32.0,0.0,0.0,0.73,0.38
0.54,-20.9,0.54,-5.6,0.52,-8.3,0.0,0.0,0.78,0.41
0.62,-9.6,0.62,-9.6,0.62,-9.6,0.0,0.0,0.82,0.5
0.63,-6.9,0.64,-6.9,0.65,-8.2,0.0,0.0,0.86,0.55
0.67,-1.4,0.67,-5.6,0.66,-1.5,0.0,0.0,0.76,0.51
0.67,3.0,0.68,4.6,0.68,3.0,0.0,0.0,0.97,0.66
1.41,-1.5,1.4,-1.5,1.39,-1.7,0.73,101.6,1.09,1.52
1.41,-1.3,1.44,1.8,1.46,0.9,0.46,180.0,0.94,1.34
1.62,-1.5,1.65,2.8,1.48,-1.1,0.31,25.0,1.0,1.59
1.5,1.5,1.51,1.9,1.51,2.4,0.02,-68.8,0.98,1.47
0.62,-1.0,0.62,-1.3,0.63,0.8,0.57,72.0,0.87,0.55
0.64,6.8,0.64,3.5,0.63,3.5,0.83,91.6,0.87,0.56
0.62,1.0,0.62,1.5,0.62,0.5,0.7,85.3,0.87,0.54
0.62,-0.9,0.62,-0.1,0.62,0.8,0.64,76.8,0.85,0.53
0.46,-5.3,0.47,-7.0,0.46,-9.5,0.0,0.0,1.37,0.64
0.48,-7.5,0.48,-3.8,0.48,-2.8,0.0,0.0,1.25,0.6
0.48,-10.2,0.49,-33.7,0.5,-29.0,0.0,0.0,1.29,0.63
0.51,-16.9,0.49,-2.1,0.5,0.7,0.0,0.0,1.3,0.65
1.32,-0.8,1.32,-1.2,1.56,0.3,0.0,0.0,1.33,1.86
1.56,2.5,1.57,2.2,1.36,3.0,0.0,0.0,1.25,1.87
1.4,2.6,1.4,1.4,1.36,2.0,0.0,0.0,1.37,1.91
1.63,2.0,1.63,2.2,1.62,2.7,0.0,0.0,1.21,1.97
1.19,-1.8,1.19,-1.8,1.18,-2.9,0.56,24.3,1.3,1.55
1.2,1.9,1.22,9.7,1.26,10.2,0.43,41.1,1.19,1.46
1.34,2.8,1.29,2.2,1.24,3.6,0.39,66.5,1.22,1.57
1.23,3.6,1.21,2.9,1.21,3.9,0.22,76.9,1.38,1.68
0.98,-4.3,0.97,-5.0,0.97,-3.9,0.93,48.8,0.9,0.88
0.97,16.3,0.97,10.2,0.97,5.0,1.04,90.7,0.93,0.9
0.96,4.0,0.96,1.4,0.96,1.3,0.96,64.3,0.92,0.88
0.96,1.7,0.96,2.0,0.96,3.0,0.96,76.3,0.91,0.87
0.86,1.2,0.86,1.2,0.85,2.5,0.0,0.0,1.36,1.16
0.87,10.4,0.81,-1.2,0.81,-1.2,0.0,0.0,1.28,1.06
0.85,2.5,0.84,-22.9,0.84,-12.6,0.0,0.0,1.38,1.16
0.86,-1.2,0.88,6.1,0.91,3.4,0.0,0.0,1.37,1.21
1.09,1.8,1.07,0.0,1.07,0.0,0.0,0.0,0.97,1.04
1.05,-2.4,1.05,-2.4,1.08,-2.4,0.0,0.0,1.07,1.13
1.14,0.6,1.12,-0.6,1.08,-0.6,0.0,0.0,0.94,1.04
1.05,-4.7,1.05,-3.5,1.04,-5.8,0.0,0.0,1.22,1.28
2.25,-3.0,2.26,-2.9,2.27,-1.4,2.71,21.9,1.11,2.51
2.28,0.5,2.29,9.7,2.36,11.7,3.09,-2.6,0.98,2.27
2.43,4.2,2.34,4.4,2.32,4.6,2.74,7.9,1.09,2.58
2.33,3.0,2.33,2.3,2.35,4.7,1.94,-23.0,1.1,2.57
0.84,-1.7,0.84,-1.9,0.84,-1.2,0.99,57.8,0.97,0.81
0.85,6.5,0.85,3.5,0.84,1.8,1.08,44.5,0.98,0.83
0.85,0.9,0.85,1.7,0.84,1.8,0.99,38.7,0.96,0.81
0.83,3.2,0.83,2.8,0.83,3.7,0.88,64.8,0.93,0.77
0.26,3.0,0.26,3.0,0.27,2.9,0.0,0.0,1.22,0.32
0.27,2.3,0.28,2.2,0.28,7.3,0.0,0.0,1.12,0.31
0.27,1.0,0.28,-19.9,0.27,-19.2,0.0,0.0,1.16,0.31
0.28,-3.8,0.24,-10.6,0.27,-3.4,0.0,0.0,1.24,0.33
3.69,-5.4,3.6,-5.4,3.62,-5.4,0.0,0.0,1.65,6.0
3.63,-5.4,3.69,-5.5,3.74,-5.7,0.0,0.0,1.48,5.47
3.57,-9.6,3.56,-9.6,3.49,-9.6,0.0,0.0,1.36,4.83
